codist,Countname,distname,year,four_day,perstuchar,leaid,urban,suburb,town,rural,perind,perasn,perhsp,perblk,perwht,perfrl,pernonfrl,perell,perspeced,member,stutch_all,sample,ever4day
03I019,ATOKA,TUSHKA,2016,0,.46511629,4030360,0,0,0,1,.28411165,0,.012427365,.0013360479,.70212495,.5,.5,0,.18021978,274,16.60606,1,0
03I019,ATOKA,TUSHKA,2012,0,0,4030360,0,0,0,1,.34090909,0,0,0,.65909094,.8740741,.1259259,0,.17880794,270,14.594595,1,0
03I019,ATOKA,TUSHKA,2014,0,0,4030360,0,0,0,1,.30764276,0,.0097466726,.0012881064,.68132246,.52346569,.47653431,0,.20403588,277,16.294117,1,0
03I026,ATOKA,CANEY,2009,0,.78125,4006420,0,0,0,1,.66355139,0,.037383176,0,.29906541,.64571428,.35428572,0,0,175,14.5,1,1
03I026,ATOKA,CANEY,2014,0,.7782101,4006420,0,0,0,1,.39795917,0,.06122449,.020408163,.52040815,.60227275,.39772725,0,.20233463,176,13.75,1,1
03I026,ATOKA,CANEY,2013,0,.79681277,4006420,0,0,0,1,.41904762,0,.057142857,0,.52380955,.67039108,.32960892,0,.21513945,179,14.552845,1,1
03I026,ATOKA,CANEY,2011,0,.40983605,4006420,0,0,0,1,.53571427,0,.026785715,0,.4375,.67058825,.32941175,0,.14754099,170,14.406779,1,1
03I026,ATOKA,CANEY,2016,1,.79051381,4006420,0,0,0,1,.34476903,0,.055230979,.005027174,.59497279,.74404764,.25595236,0,.17479675,168,14.867256,1,1
03I026,ATOKA,CANEY,2012,0,1.1904762,4006420,0,0,0,1,.47572815,0,.058252428,0,.46601942,.76344085,.23655915,0,.17460318,186,16.173914,1,1
03I026,ATOKA,CANEY,2010,0,1.1947432,4006420,0,0,0,1,.60747665,0,.056074765,0,.33644861,.59638554,.40361446,0,.17928287,166,12.48,1,1
03I026,ATOKA,CANEY,2015,1,.40650406,4006420,0,0,0,1,.34476903,0,.055230979,.005027174,.59497279,.74404764,.25595236,0,.17479675,168,14.867256,1,1
04I022,BEAVER,BEAVER,2016,0,.27100271,4003750,0,0,0,1,.001145213,.001145213,.42678273,.001145213,.56978166,.49328858,.50671142,.078880407,.094147585,298,19.959812,1,0
04I022,BEAVER,BEAVER,2009,0,.24813896,4003750,0,0,0,1,0,.0062500001,.16875,.0062500001,.81875002,.3576389,.6423611,0,0,288,15.2,1,0
04I022,BEAVER,BEAVER,2013,0,1.1494253,4003750,0,0,0,1,.0040888647,.0020444323,.35488617,.0020444323,.63693613,.51162791,.48837209,.043103449,.10632184,258,15.731708,1,0
04I022,BEAVER,BEAVER,2012,0,2.2026432,4003750,0,0,0,1,.0070065595,.00059630291,.30366728,.0070065595,.6817233,.45384616,.54615384,.038567495,.1184573,260,14.772727,1,0
04I022,BEAVER,BEAVER,2010,0,0,4003750,0,0,0,1,.0063291141,.0063291141,.21518987,.012658228,.75949365,.44642857,.55357146,0,.11428571,280,14.29,1,0
04I022,BEAVER,BEAVER,2015,0,.50890583,4003750,0,0,0,1,.001145213,.001145213,.42678273,.001145213,.56978166,.49328858,.50671142,.078880407,.094147585,298,19.959812,1,0
04I022,BEAVER,BEAVER,2011,0,1.0548524,4003750,0,0,0,1,.016273765,.0081368824,.25366285,.0088719903,.71305448,.48106059,.51893938,.029023746,.11081794,264,15,1,0
04I022,BEAVER,BEAVER,2014,0,1.3477089,4003750,0,0,0,1,.0026350461,.0013175231,.38998681,.0013175231,.60474306,.48201442,.51798558,.075471699,.11859838,278,19.041096,1,0
04I075,BEAVER,BALKO,2011,0,0,4003510,0,0,0,1,0,0,.036363635,.018181818,.94545454,.40000001,.60000002,0,.1589404,105,10.9375,1,0
04I075,BEAVER,BALKO,2013,0,0,4003510,0,0,0,1,0,0,.083333336,0,.91666669,.29914531,.70085466,0,.14723927,117,11.818182,1,0
04I075,BEAVER,BALKO,2010,0,0,4003510,0,0,0,1,0,0,.057692308,0,.94230771,.34653464,.65346539,0,.17037037,101,10.52,1,0
04I075,BEAVER,BALKO,2009,0,0,4003510,0,0,0,1,0,0,.035714287,0,.96428573,.20212767,.7978723,0,0,94,10.1,1,0
04I075,BEAVER,BALKO,2016,0,0,4003510,0,0,0,1,0,0,.081081077,0,.91891891,.23364486,.76635516,.019867551,.15231788,107,8.916667,1,0
04I075,BEAVER,BALKO,2015,0,.66225165,4003510,0,0,0,1,0,0,.081081077,0,.91891891,.23364486,.76635516,.019867551,.15231788,107,8.916667,1,0
04I075,BEAVER,BALKO,2012,0,0,4003510,0,0,0,1,0,0,.046153847,.015384615,.93846154,.2882883,.7117117,0,.21428572,111,11.808511,1,0
04I075,BEAVER,BALKO,2014,0,0,4003510,0,0,0,1,0,0,.15068494,0,.84931505,.3119266,.6880734,.02631579,.13815789,109,10.092592,1,0
04I123,BEAVER,FORGAN,2015,0,0,4011880,0,0,0,1,0,0,.35271251,0,.64728749,.44897962,.55102038,.13380282,.21830986,98,8.7813625,1,0
04I123,BEAVER,FORGAN,2016,0,2.4390244,4011880,0,0,0,1,0,0,.35271251,0,.64728749,.44897962,.55102038,.13380282,.21830986,98,8.7813625,1,0
04I123,BEAVER,FORGAN,2014,0,0,4011880,0,0,0,1,0,0,.31706101,0,.68293899,.48214287,.51785713,.098684214,.26973686,112,10.181818,1,0
04I123,BEAVER,FORGAN,2010,0,.5586592,4011880,0,0,0,1,.030303031,0,.36363637,.030303031,.57575756,.46341464,.53658533,.15642458,.12849163,123,10.79,1,0
04I123,BEAVER,FORGAN,2009,0,0,4011880,0,0,0,1,.016949153,0,.28813559,0,.69491524,.30275229,.69724774,0,0,109,9.1999998,1,0
04I123,BEAVER,FORGAN,2013,0,0,4011880,0,0,0,1,0,0,.34511718,0,.65488279,.40769231,.59230769,.078651689,.20786516,130,12.5,1,0
04I123,BEAVER,FORGAN,2011,0,1.1049724,4011880,0,0,0,1,0,.014084507,.29577464,.014084507,.67605633,.48031497,.51968503,.13259669,.14917128,127,12.330097,1,0
04I123,BEAVER,FORGAN,2012,0,.5780347,4011880,0,0,0,1,.02739726,0,.2739726,.04109589,.65753424,.36220473,.63779527,.10982659,.18497109,127,12.45098,1,0
04I128,BEAVER,TURPIN,2016,0,.4474273,4030330,0,0,0,1,0,0,.48235294,.0058823531,.51176471,.4775641,.5224359,.21809745,.12296984,312,11.935731,1,0
04I128,BEAVER,TURPIN,2012,0,.5,4030330,0,0,0,1,.0055248621,0,.52486187,.0055248621,.46408841,.54666668,.45333332,.28749999,.1425,300,13.888888,1,0
04I128,BEAVER,TURPIN,2011,0,.76335877,4030330,0,0,0,1,.0059171598,0,.47928995,0,.51479292,.5607143,.4392857,.32824427,.13486005,280,13.270142,1,0
04I128,BEAVER,TURPIN,2014,0,1.1792452,4030330,0,0,0,1,.011428571,0,.48571429,.011428571,.49142858,.36842105,.63157892,.24056605,.12971698,323,13.237705,1,0
04I128,BEAVER,TURPIN,2010,0,1.017294,4030330,0,0,0,1,0,0,.49681529,0,.50318474,.4797048,.5202952,.32824427,.12977099,271,11.99,1,0
04I128,BEAVER,TURPIN,2015,0,.46403712,4030330,0,0,0,1,0,0,.48235294,.0058823531,.51176471,.4775641,.5224359,.21809745,.12296984,312,11.935731,1,0
04I128,BEAVER,TURPIN,2009,0,0,4030330,0,0,0,1,0,0,.47928995,0,.52071005,.44290662,.55709338,0,0,289,13.4,1,0
04I128,BEAVER,TURPIN,2013,0,0,4030330,0,0,0,1,.0054054055,0,.48108107,0,.51351351,.50937498,.49062502,.27251184,.13270143,320,13.22314,1,0
05I002,BECKHAM,MERRITT,2010,0,.35523978,4019800,0,0,0,1,.035573121,0,.086956523,.011857707,.86561263,.48218524,.51781476,0,.11367673,421,16.98,1,0
05I002,BECKHAM,MERRITT,2012,0,.48614487,4019800,0,0,0,1,.052044611,0,.10780669,.01858736,.82156134,.47925311,.52074689,.0097244736,.12155592,482,20,1,0
05I002,BECKHAM,MERRITT,2014,0,.54054052,4019800,0,0,0,1,.052844599,.00056728302,.10320187,.001134566,.84225166,.49745333,.50254667,.018918918,.13378379,589,21.187052,1,0
05I002,BECKHAM,MERRITT,2016,0,.12674271,4019800,0,0,0,1,.042773612,.0038799071,.13713156,.0094034206,.80681151,.54895663,.45104337,.03404792,.13493064,623,18.731209,1,0
05I002,BECKHAM,MERRITT,2011,0,.36166364,4019800,0,0,0,1,.02892562,0,.09504132,.0041322312,.8719008,.44497609,.55502391,.0090415915,.11211573,418,17.061224,1,0
05I002,BECKHAM,MERRITT,2013,0,.29673591,4019800,0,0,0,1,.038522359,.00032555978,.10606604,.00065111957,.85443491,.48387095,.51612902,0,.12166172,527,21.16466,1,0
05I002,BECKHAM,MERRITT,2009,0,.55035776,4019800,0,0,0,1,.024590164,.0081967209,.10245901,.0040983604,.86065573,.35593221,.64406776,0,0,413,16.9,1,0
05I002,BECKHAM,MERRITT,2015,0,.50428641,4019800,0,0,0,1,.042773612,.0038799071,.13713156,.0094034206,.80681151,.54895663,.45104337,.03404792,.13493064,623,18.731209,1,0
05I006,BECKHAM,ELK CITY,2012,0,1.2004802,4010740,0,0,1,0,.071986735,.0072330823,.18127078,.042011514,.6974979,.44280234,.55719763,.062151738,.11787398,1108,15.443981,1,0
05I006,BECKHAM,ELK CITY,2015,0,1.2674271,4010740,0,0,1,0,.053962655,.0093381135,.22991139,.044470966,.66231686,.52220714,.47779283,.086101398,.13986014,1137,15.225745,1,0
05I006,BECKHAM,ELK CITY,2013,0,.84104288,4010740,0,0,1,0,.070440799,.0086676953,.19648379,.040219795,.68418795,.44425058,.55574942,.070227079,.11900757,1148,15.138986,1,0
05I006,BECKHAM,ELK CITY,2010,0,1.1600928,4010740,0,0,1,0,.098947369,.0063157897,.15473685,.055789474,.68421054,.44049063,.5595094,.043403525,.11817791,1099,14.178779,1,0
05I006,BECKHAM,ELK CITY,2011,0,1.3927577,4010740,0,0,1,0,.077192277,.0080917533,.17889889,.053742986,.68207407,.45287961,.54712039,.056570932,.12315056,1109,15.039459,1,0
05I006,BECKHAM,ELK CITY,2009,0,1.5128593,4010740,0,0,1,0,.094034381,.003033367,.14863499,.049544994,.70475227,.36349177,.63650823,0,0,1136,13.895045,1,0
05I006,BECKHAM,ELK CITY,2016,0,.55897146,4010740,0,0,1,0,.053962655,.0093381135,.22991139,.044470966,.66231686,.52220714,.47779283,.086101398,.13986014,1137,15.225745,1,0
05I006,BECKHAM,ELK CITY,2014,0,.83472455,4010740,0,0,1,0,.061303299,.0086346259,.2200928,.046483289,.66348594,.42895466,.57104534,.080550916,.12687813,1216,16.132555,1,0
05I031,BECKHAM,SAYRE,2016,0,.79872203,4027060,0,0,1,0,.016123163,.0058185738,.12969707,.0089720292,.83938915,.44578272,.55421728,.0088945366,.14993647,592,16.959118,1,0
05I031,BECKHAM,SAYRE,2010,0,.4224757,4027060,0,0,0,1,.05882353,.010380623,.065743946,.041522492,.82352942,.49400377,.50599623,.0098591549,.13661972,522,14.253979,1,0
05I031,BECKHAM,SAYRE,2009,0,2.6041667,4027060,0,0,0,1,.093959734,.0067114094,.073825501,.026845638,.79865772,.46940985,.53059018,0,0,538,15.249329,1,0
05I031,BECKHAM,SAYRE,2012,0,1.1709602,4027060,0,0,1,0,.042579949,.00593358,.11756317,.011511305,.82241201,.4503133,.54968667,0,.12445095,514,14.60587,1,0
05I031,BECKHAM,SAYRE,2014,0,1.4044944,4027060,0,0,1,0,.02436565,.0044694557,.1127453,.0044694557,.85395014,.47270972,.52729028,.011494253,.14942528,598,16.94928,1,0
05I031,BECKHAM,SAYRE,2011,0,1.1641444,4027060,0,0,0,1,.065573767,.0098360656,.0852459,.022950819,.81639344,.48267299,.51732701,.0072780205,.13682678,514,15.328252,1,0
05I031,BECKHAM,SAYRE,2015,0,1.6528926,4027060,0,0,1,0,.016123163,.0058185738,.12969707,.0089720292,.83938915,.44578272,.55421728,.0088945366,.14993647,592,16.959118,1,0
05I031,BECKHAM,SAYRE,2013,0,.8312552,4027060,0,0,1,0,.045274779,.0028030602,.11678559,.0084723523,.82666421,.45999196,.54000807,.015235457,.13711911,550,15.244963,1,0
05I051,BECKHAM,ERICK,2014,0,.38167939,4011040,0,0,0,1,.033033904,.0049261083,.095624454,0,.86641556,.421875,.578125,0,.13358779,192,13.061225,1,0
05I051,BECKHAM,ERICK,2009,0,.40650406,4011040,0,0,0,1,0,0,.075471699,.0094339624,.91509432,.32417583,.67582417,0,0,182,14.2,1,0
05I051,BECKHAM,ERICK,2012,0,.38910505,4011040,0,0,0,1,.025323726,.010129491,.084743112,0,.87980372,.43850267,.56149733,0,.16731517,187,14.496124,1,0
05I051,BECKHAM,ERICK,2016,0,1.8248175,4011040,0,0,0,1,.023668639,.0059171598,.071005918,.0059171598,.89349115,.34031415,.65968585,0,.16666667,191,11.696264,1,0
05I051,BECKHAM,ERICK,2013,0,1.4641289,4011040,0,0,0,1,.028248588,.011299435,.084745765,0,.8757062,.38693467,.61306536,0,.15750916,199,14.962406,1,0
05I051,BECKHAM,ERICK,2015,0,3.0959752,4011040,0,0,0,1,.023668639,.0059171598,.071005918,.0059171598,.89349115,.34031415,.65968585,0,.16666667,191,11.696264,1,0
05I051,BECKHAM,ERICK,2011,0,.42372882,4011040,0,0,0,1,.072135784,.013672796,0,.0075436118,.9066478,.46857142,.53142858,0,.16525424,175,12.962963,1,0
05I051,BECKHAM,ERICK,2010,0,1.2391573,4011040,0,0,0,1,.029126214,0,.087378643,.009708738,.87378639,.51428574,.48571426,0,.17355372,175,13.46,1,0
06I009,BLAINE,OKEENE,2011,0,0,4022650,0,0,0,1,.059374187,0,.15636648,.0023402963,.78191906,.45885432,.54114568,0,.20359281,233,18.765802,1,1
06I009,BLAINE,OKEENE,2013,0,0,4022650,0,0,0,1,.037313432,0,.17910448,.0074626864,.77611941,.43787819,.56212181,0,.2275641,234,16.295033,1,1
06I009,BLAINE,OKEENE,2012,0,2.1691973,4022650,0,0,0,1,.029850746,0,.1641791,.0074626864,.79850745,.40767935,.59232068,0,.24458204,229,18.375711,1,1
06I009,BLAINE,OKEENE,2014,1,.30959752,4022650,0,0,0,1,.02620052,0,.17119566,0,.80260384,.38693628,.61306369,.0092879254,.23529412,232,14.685646,1,1
06I009,BLAINE,OKEENE,2009,0,.56497175,4022650,0,0,0,1,.071942449,.0071942448,.11510792,0,.80575538,.36146218,.63853782,0,0,224,15.414389,1,1
06I009,BLAINE,OKEENE,2010,0,1.8083183,4022650,0,0,0,1,.057142857,0,.10714286,0,.83571428,.39806631,.60193372,0,.21385542,224,14.625215,1,1
06I009,BLAINE,OKEENE,2015,0,.3003003,4022650,0,0,0,1,.0095177665,0,.2187248,.0032472378,.76851016,.41016784,.58983213,0,.21621622,239,14.219172,1,1
06I009,BLAINE,OKEENE,2016,0,.30395138,4022650,0,0,0,1,.0095177665,0,.2187248,.0032472378,.76851016,.41016784,.58983213,0,.21621622,239,14.219172,1,1
06I042,BLAINE,WATONGA,2013,0,2.1929824,4031770,0,0,1,0,.10761503,.0082400925,.2194771,.054181419,.61048639,.61938483,.38061517,.068298966,.11726804,620,16.082947,1,0
06I042,BLAINE,WATONGA,2015,0,2.016129,4031770,0,0,1,0,.13857271,.004828305,.23063618,.038401946,.58756083,.62473667,.37526333,.068095841,.12358133,594,15.053031,1,0
06I042,BLAINE,WATONGA,2012,0,3.0030031,4031770,0,0,1,0,.096516088,.0099366838,.21026386,.053876214,.62940717,.61504382,.38495621,.061277706,.11994785,584,16.974949,1,0
06I042,BLAINE,WATONGA,2010,0,1.6393442,4031770,0,0,1,0,.19003116,.0093457941,.17445482,.074766353,.55140185,.62502384,.37497616,.058007564,.11979824,588,16.037756,1,0
06I042,BLAINE,WATONGA,2016,0,2.2026432,4031770,0,0,1,0,.13857271,.004828305,.23063618,.038401946,.58756083,.62473667,.37526333,.068095841,.12358133,594,15.053031,1,0
06I042,BLAINE,WATONGA,2014,0,1.7825311,4031770,0,0,1,0,.13413505,.0039749034,.23269831,.045969211,.58322251,.64322978,.35677019,.075063616,.12468193,609,15.82112,1,0
06I042,BLAINE,WATONGA,2009,0,3.6764705,4031770,0,0,1,0,.17295597,.0094339624,.1509434,.11006289,.55660379,.55856526,.44143471,0,0,552,14.738365,1,0
06I042,BLAINE,WATONGA,2011,0,2.2522523,4031770,0,0,1,0,.17405063,.0063291141,.20253165,.079113923,.53797466,.64157951,.35842049,.052980132,.11258278,568,16.6989,1,0
06I080,BLAINE,GEARY,2012,0,2.173913,4012570,0,0,0,1,.26751593,0,.19108281,.025477707,.51592356,.75396425,.24603577,.079710148,.1594203,292,11.928796,1,0
06I080,BLAINE,GEARY,2014,0,.23923445,4012570,0,0,0,1,.34302327,0,.13953489,.040697675,.47674417,.73553377,.2644662,.071770333,.13636364,305,15.350279,1,0
06I080,BLAINE,GEARY,2013,0,1.7825311,4012570,0,0,0,1,.36708862,0,.15189873,.03164557,.44936708,.75434601,.24565402,.073791347,.13486005,286,11.311439,1,0
06I080,BLAINE,GEARY,2010,0,2.1929824,4012570,0,0,0,1,.31292516,0,.17687075,.013605442,.49659863,.73576534,.26423469,.041463416,.14390244,309,12.766735,1,0
06I080,BLAINE,GEARY,2015,0,.72306579,4012570,0,0,0,1,.39644971,0,.17159763,.029585799,.40236688,.70845866,.29154137,.072289154,.1373494,319,16.264669,1,0
06I080,BLAINE,GEARY,2011,0,2.2123895,4012570,0,0,0,1,.33333334,0,.17006803,.013605442,.48299319,.79336733,.20663266,.068796068,.16461916,285,14.938654,1,0
06I080,BLAINE,GEARY,2009,0,5.0251255,4012570,0,0,0,1,.29801324,0,.17880794,.019867551,.50331128,.72326028,.27673972,0,0,297,13.402649,1,0
06I080,BLAINE,GEARY,2016,0,.74074072,4012570,0,0,0,1,.39644971,0,.17159763,.029585799,.40236688,.70845866,.29154137,.072289154,.1373494,319,16.264669,1,0
06I105,BLAINE,CANTON,2009,0,.86430424,4006480,0,0,0,1,.31012657,0,.037974682,0,.65189874,.53750002,.46249998,0,0,240,13,1,0
06I105,BLAINE,CANTON,2012,0,1.545595,4006480,0,0,0,1,.29620662,.0078288941,.059160616,0,.63680387,.57337886,.42662114,.046391752,.19845361,293,13.886255,1,0
06I105,BLAINE,CANTON,2014,0,.51679587,4006480,0,0,0,1,.34929484,0,.095864303,0,.55484086,.59139782,.40860218,.067183465,.18604651,279,12.798165,1,0
06I105,BLAINE,CANTON,2010,0,.52083331,4006480,0,0,0,1,.30625001,0,.068750001,0,.625,.59925091,.40074909,0,.23177083,267,12.71,1,0
06I105,BLAINE,CANTON,2013,0,.52083331,4006480,0,0,0,1,.28915662,0,.060240965,.012048192,.63855422,.56989247,.43010753,.075520836,.1953125,279,12.567567,1,0
06I105,BLAINE,CANTON,2016,0,0,4006480,0,0,0,1,.29843029,0,.092767008,0,.60880274,.48524594,.51475406,.039312039,.20884521,305,13.101375,1,0
06I105,BLAINE,CANTON,2015,0,.49140048,4006480,0,0,0,1,.29843029,0,.092767008,0,.60880274,.48524594,.51475406,.039312039,.20884521,305,13.101375,1,0
06I105,BLAINE,CANTON,2011,0,1.510574,4006480,0,0,0,1,.26041621,0,.067918502,0,.67166525,.68041235,.31958765,.052896727,.22166246,291,14.55,1,0
07I001,BRYAN,SILO,2014,0,.69060773,4027640,0,0,0,1,.2824007,.00098639447,.049415786,.0019727889,.66522431,.67507505,.32492495,.025316456,.18411967,639,15.694213,1,0
07I001,BRYAN,SILO,2015,0,.69060773,4027640,0,0,0,1,.29153246,0,.057311311,.01973919,.63141704,.67286515,.32713488,.018411968,.17721519,632,15.672039,1,0
07I001,BRYAN,SILO,2011,0,.65445024,4027640,0,0,0,1,.43125001,0,.046875,.003125,.51875001,.64306748,.35693249,.0052356021,.20680629,550,15.395284,1,0
07I001,BRYAN,SILO,2009,0,2.03666,4027640,0,0,0,1,.48757765,.0031055901,.021739131,.0093167704,.47826087,.60927546,.39072451,0,0,499,13.491925,1,0
07I001,BRYAN,SILO,2010,0,1.4814814,4027640,0,0,0,1,.4894895,0,.021021022,.0030030031,.48648649,.60576427,.3942357,.00538358,.22341858,528,13.513393,1,0
07I001,BRYAN,SILO,2012,0,1.3280213,4027640,0,0,0,1,.34389624,.0048048752,.05903453,.0049577672,.58730662,.61986256,.38013741,0,.20053121,538,14.390329,1,0
07I001,BRYAN,SILO,2016,0,.11248594,4027640,0,0,0,1,.29153246,0,.057311311,.01973919,.63141704,.67286515,.32713488,.018411968,.17721519,632,15.672039,1,0
07I001,BRYAN,SILO,2013,0,1.312336,4027640,0,0,0,1,.33517995,0,.053623024,.0042355177,.60696149,.71705467,.28294531,.029832935,.19809069,606,15.531894,1,0
07I002,BRYAN,ROCK CREEK,2013,0,.41580042,4033601,0,0,0,1,.30038407,0,.048161078,.0048882682,.64656657,.69722223,.30277777,0,.22661123,360,16.289593,1,0
07I002,BRYAN,ROCK CREEK,2010,0,1.6638935,4033601,0,0,0,1,.28636363,0,.013636364,.013636364,.68636364,.71764708,.28235292,0,.1891892,340,14.85,1,0
07I002,BRYAN,ROCK CREEK,2011,0,.84530854,4033601,0,0,0,1,.31838566,0,.013452915,.0089686103,.6591928,.68249255,.31750745,0,.17758985,337,16.124403,1,0
07I002,BRYAN,ROCK CREEK,2009,0,1.3568521,4033601,0,0,0,1,.25791857,.0090497741,.04524887,.013574661,.67420816,.49584487,.50415516,0,0,361,16,1,0
07I002,BRYAN,ROCK CREEK,2014,0,.82987553,4033601,0,0,0,1,.30077514,0,.058170866,.018529009,.62252498,.57971013,.42028987,0,.22821577,345,15.972222,1,0
07I002,BRYAN,ROCK CREEK,2012,0,1.3210039,4033601,0,0,0,1,.31603774,0,.056603774,.0094339624,.61792451,.69230771,.30769229,0,.22466961,325,15.931373,1,0
07I002,BRYAN,ROCK CREEK,2015,0,.20790021,4033601,0,0,0,1,.31298113,0,.044500686,.021037646,.62148052,.64285713,.35714287,0,.21413721,350,16.666666,1,0
07I002,BRYAN,ROCK CREEK,2016,0,1.285347,4033601,0,0,0,1,.31298113,0,.044500686,.021037646,.62148052,.64285713,.35714287,0,.21413721,350,16.666666,1,0
07I003,BRYAN,ACHILLE,2011,0,.78740156,4002370,0,0,0,1,.34210527,0,0,.013157895,.64473683,.73725492,.26274508,.0026246719,.21259843,255,16.776316,1,0
07I003,BRYAN,ACHILLE,2014,0,.99304867,4002370,0,0,0,1,.20149253,0,.0074626864,.0074626864,.78358209,.67804879,.32195121,0,.23509933,205,14.236112,1,0
07I003,BRYAN,ACHILLE,2015,0,1.9120458,4002370,0,0,0,1,.23106061,0,.021212121,.025,.7227273,.67289722,.32710278,0,.25159237,214,14.975508,1,0
07I003,BRYAN,ACHILLE,2012,0,.86956519,4002370,0,0,0,1,.24137931,0,.0068965517,.048275862,.7034483,.64583331,.35416669,.0057971017,.20289855,240,15.483871,1,0
07I003,BRYAN,ACHILLE,2016,0,.92592591,4002370,0,0,0,1,.23106061,0,.021212121,.025,.7227273,.67289722,.32710278,0,.25159237,214,14.975508,1,0
07I003,BRYAN,ACHILLE,2010,0,1.2787724,4002370,0,0,0,1,.4025974,0,0,.0064935065,.59090906,.72460425,.27539572,0,.21483377,261,12.654545,1,0
07I003,BRYAN,ACHILLE,2013,0,1.6233766,4002370,0,0,0,1,.20437956,0,.02919708,.01459854,.7518248,.56542057,.43457943,.0032467532,.22077923,214,13.986928,1,0
07I003,BRYAN,ACHILLE,2009,0,.99206346,4002370,0,0,0,1,.40000001,0,.0060606059,.012121212,.58181816,.68746686,.31253311,0,0,275,13.654545,1,0
07I004,BRYAN,COLBERT,2015,0,.46620047,4008220,0,0,0,1,.36066937,0,.070406735,.026036682,.54288721,.65550101,.34449896,0,.21095571,652,12.96688,1,0
07I004,BRYAN,COLBERT,2013,0,.99900103,4008220,0,0,0,1,.41480169,.001827957,.039458841,.027692579,.51621896,.65760106,.34239891,.014428413,.190899,685,14.986379,1,0
07I004,BRYAN,COLBERT,2010,0,.45146728,4008220,0,0,0,1,.46796659,.0027855153,.052924789,.055710308,.42061281,.63078445,.36921555,.021444695,.17381489,677,14.505181,1,0
07I004,BRYAN,COLBERT,2014,0,.66755676,4008220,0,0,0,1,.3718304,0,.054462716,.025877485,.54782939,.65604126,.34395874,.037819799,.189099,682,14.307821,1,0
07I004,BRYAN,COLBERT,2016,0,0,4008220,0,0,0,1,.36066937,0,.070406735,.026036682,.54288721,.65550101,.34449896,0,.21095571,652,12.96688,1,0
07I004,BRYAN,COLBERT,2009,0,2.2026432,4008220,0,0,0,1,.45378152,0,.053221289,.042016808,.4509804,.62848079,.37151921,0,0,636,14.170028,1,0
07I004,BRYAN,COLBERT,2011,0,1.6474465,4008220,0,0,0,1,.53032786,.0027777778,.04883121,.046948999,.37111413,.63584459,.36415541,.013172338,.17782657,695,14.906326,1,0
07I004,BRYAN,COLBERT,2012,0,.77459335,4008220,0,0,0,1,.3970713,0,.054199923,.045612998,.50311577,.65766919,.34233078,.01880531,.18141593,694,15.080078,1,0
07I005,BRYAN,CADDO,2010,0,.61614293,4006150,0,0,0,1,.36363637,0,.022727273,0,.61363637,.77528089,.22471911,.0020533882,.20328543,356,14.41,1,0
07I005,BRYAN,CADDO,2009,0,.45351472,4006150,0,0,0,1,.39473686,0,.021052632,0,.58421052,.70645159,.29354841,0,0,310,13.5,1,0
07I005,BRYAN,CADDO,2015,0,2.8011205,4006150,0,0,0,1,.31195486,0,.016344234,.0071191713,.66458172,.65963858,.34036142,0,.20043103,332,13.360161,1,0
07I005,BRYAN,CADDO,2013,0,.62111801,4006150,0,0,0,1,.33730689,0,.0092504295,.001525844,.6519168,.72000003,.27999997,0,.20289855,350,13.833993,1,0
07I005,BRYAN,CADDO,2012,0,.82304525,4006150,0,0,0,1,.37178156,0,.012185943,0,.61603248,.79545456,.20454544,.0020576131,.16460906,352,15.042735,1,0
07I005,BRYAN,CADDO,2016,0,.41152263,4006150,0,0,0,1,.31195486,0,.016344234,.0071191713,.66458172,.65963858,.34036142,0,.20043103,332,13.360161,1,0
07I005,BRYAN,CADDO,2011,0,.3968254,4006150,0,0,0,1,.36842105,0,.02631579,0,.60526317,.74246573,.25753427,.0019841271,.20436507,365,14.541833,1,0
07I005,BRYAN,CADDO,2014,0,.63979524,4006150,0,0,0,1,.33702454,0,.0039263805,0,.65904909,.71084338,.28915662,0,.19402985,332,13.551021,1,0
07I040,BRYAN,BENNINGTON,2015,0,0,4003930,0,0,0,1,.47145009,0,.013556072,.0010954402,.51389837,.64423078,.35576922,0,.37412587,208,12.959502,1,0
07I040,BRYAN,BENNINGTON,2011,0,.78431374,4003930,0,0,0,1,.51351351,0,.027027028,.0090090092,.45045045,.79459459,.20540541,0,.3137255,185,13.80597,1,0
07I040,BRYAN,BENNINGTON,2010,0,.76045626,4003930,0,0,0,1,.60550457,0,0,.027522936,.36697248,.83333331,.16666669,0,.32699621,186,15.5,1,0
07I040,BRYAN,BENNINGTON,2014,0,2.0920503,4003930,0,0,0,1,.47202253,0,.0022233753,.00074112508,.52501297,.62085307,.37914693,0,.33449477,211,13.27044,1,0
07I040,BRYAN,BENNINGTON,2012,0,1.3793104,4003930,0,0,0,1,.49586776,0,.016528925,.0082644625,.47933885,.73333335,.26666665,0,.32068965,210,14.482759,1,0
07I040,BRYAN,BENNINGTON,2013,0,1.438849,4003930,0,0,0,1,.49166667,0,.016666668,0,.49166667,.74626863,.25373137,0,.33812949,201,13.4,1,0
07I040,BRYAN,BENNINGTON,2009,0,1.5432099,4003930,0,0,0,1,.58715594,0,.0091743115,.018348623,.38532111,.65591395,.34408605,0,0,186,13.6,1,0
07I040,BRYAN,BENNINGTON,2016,0,.33557048,4003930,0,0,0,1,.47145009,0,.013556072,.0010954402,.51389837,.64423078,.35576922,0,.37412587,208,12.959502,1,0
